,Company_Name,Rcmd_Name,Score
4124,agnc investment corp.,agnc investment corp.,1.0
2140,"hca healthcare, inc.","hca healthcare, inc.",1.0
655,"ryan specialty holdings, inc.","ryan specialty holdings, inc.",1.0
3773,nabors energy transition corp.,nabors energy transition corp.,1.0
3728,"appharvest, inc.","appharvest, inc.",1.0
157,pulmonx corporation,pulmonx corporation,1.0
3765,"clearway energy, inc.","clearway energy, inc.",1.0
3766,nuveen investment trust ii,nuveen investment trust ii,1.0
3767,"eargo, inc.","eargo, inc.",1.0
3771,"applied uv, inc.","applied uv, inc.",1.0
3772,"instil bio, inc.","instil bio, inc.",1.0
3774,vertiv holdings co,vertiv holdings co,1.0
13521,burtech acquisition corp.,burtech acquisition corp.,1.0
2214,dtrt health acquisition corp.,dtrt health acquisition corp.,1.0
3727,argus capital corp.,argus capital corp.,1.0
13437,level one bancorp inc,level one bancorp inc,1.0
2222,uwm holdings corporation,uwm holdings corporation,1.0
144,"doma holdings, inc.","doma holdings, inc.",1.0
3645,"eqrx, inc.","eqrx, inc.",1.0
3654,"dupont de nemours, inc.","dupont de nemours, inc.",1.0
2209,"nurix therapeutics, inc.","nurix therapeutics, inc.",1.0
3754,"purple innovation, inc.","purple innovation, inc.",1.0
4139,"ikena oncology, inc.","ikena oncology, inc.",1.0
2172,good times restaurants inc.,good times restaurants inc.,1.0
4140,"rigetti computing, inc.","rigetti computing, inc.",1.0
4144,victoria's secret & co.,victoria's secret & co.,1.0
4146,global industrial company,global industrial company,1.0
4148,coherent corp.,coherent corp.,1.0
2139,"skyline bankshares, inc.","skyline bankshares, inc.",1.0
2137,"inhibikase therapeutics, inc.","inhibikase therapeutics, inc.",1.0
13349,pacific west bancorp,pacific west bancorp,1.0
178,lockheed martin corporation,lockheed martin corporation,1.0
3751,"wisdomtree, inc.","wisdomtree, inc.",1.0
4774,synchrony financial,synchrony financial,1.0
3755,"loop media, inc.","loop media, inc.",1.0
13530,"tyme technologies, inc.","tyme technologies, inc.",1.0
3731,navitas semiconductor corporation,navitas semiconductor corporation,1.0
3732,pegasystems inc.,pegasystems inc.,1.0
3738,mission bancorp,mission bancorp,1.0
3741,jupiter acquisition corporation,jupiter acquisition corporation,1.0
4009,"consensus cloud solutions, inc.","consensus cloud solutions, inc.",1.0
4004,chicago rivet & machine co.,chicago rivet & machine co.,1.0
4002,spring valley acquisition corp. ii,spring valley acquisition corp. ii,1.0
9103,"bark, inc.","bark, inc.",1.0
9083,barfresh food group inc,barfresh food group inc,1.0
9090,columbia sportswear company,columbia sportswear company,1.0
11220,oceanfirst financial corp.,oceanfirst financial corp.,1.0
1081,palantir technologies inc.,palantir technologies inc.,1.0
9095,envela corporation,envela corporation,1.0
9099,lkq corporation,lkq corporation,1.0
653,"shiftpixy, inc.","shiftpixy, inc.",1.0
9110,the azek company inc.,the azek company inc.,1.0
11223,firstmark horizon acquisition corp.,firstmark horizon acquisition corp.,1.0
1077,visteon corporation,visteon corporation,1.0
1076,antero resources corporation,antero resources corporation,1.0
1074,"marqeta, inc.","marqeta, inc.",1.0
9123,howard hughes holdings inc.,howard hughes holdings inc.,1.0
1071,applovin corporation,applovin corporation,1.0
11202,grandsouth bancorporation,grandsouth bancorporation,1.0
11201,"liveone, inc.","liveone, inc.",1.0
9136,"ponce financial group, inc.","ponce financial group, inc.",1.0
654,atlas energy solutions inc.,atlas energy solutions inc.,1.0
3998,"elcom international, inc.","elcom international, inc.",1.0
9172,pimco high income fund,pimco high income fund,1.0
9157,international flavors & fragrances inc.,international flavors & fragrances inc.,1.0
11185,fintech ecosystem development corp.,fintech ecosystem development corp.,1.0
9160,diversified healthcare trust,diversified healthcare trust,1.0
9169,"schrodinger, inc.","schrodinger, inc.",1.0
9170,universal health realty income trust,universal health realty income trust,1.0
11180,aurora technology acquisition corp.,aurora technology acquisition corp.,1.0
656,championx corporation,championx corporation,1.0
1062,"n-able, inc.","n-able, inc.",1.0
9143,rmg acquisition corp. iii,rmg acquisition corp. iii,1.0
9179,"intensity therapeutics, inc.","intensity therapeutics, inc.",1.0
9182,chromadex corporation,chromadex corporation,1.0
11172,douglas elliman inc.,douglas elliman inc.,1.0
9189,"ascend wellness holdings, inc.","ascend wellness holdings, inc.",1.0
657,berkshire hathaway inc.,berkshire hathaway inc.,1.0
1055,"ecb bancorp, inc.","ecb bancorp, inc.",1.0
9200,"aditxt, inc.","aditxt, inc.",1.0
9130,"cto realty growth, inc.","cto realty growth, inc.",1.0
1068,cyanotech corporation,cyanotech corporation,1.0
9133,lava medtech acquisition corp.,lava medtech acquisition corp.,1.0
3963,"zerofox holdings, inc.","zerofox holdings, inc.",1.0
4092,compass diversified holdings,compass diversified holdings,1.0
4093,"cyclo therapeutics, inc.","cyclo therapeutics, inc.",1.0
185,freshworks inc.,freshworks inc.,1.0
4021,balchem corporation,balchem corporation,1.0
3954,urgent.ly inc.,urgent.ly inc.,1.0
3992,korn ferry,korn ferry,1.0
3956,"enhabit, inc.","enhabit, inc.",1.0
3964,glass house brands inc.,glass house brands inc.,1.0
6034,"avantor, inc.","avantor, inc.",1.0
13428,tcw special purpose acquisition corp.,tcw special purpose acquisition corp.,1.0
3981,"newtekone, inc.","newtekone, inc.",1.0
3991,hillman solutions corp.,hillman solutions corp.,1.0
180,johnson & johnson,johnson & johnson,1.0
181,ecolab inc.,ecolab inc.,1.0
3995,"ncino, inc.","ncino, inc.",1.0
2165,nextpoint financial inc.,nextpoint financial inc.,1.0
2148,better world acquisition corp.,better world acquisition corp.,1.0
13378,blockchain moon acquisition corp.,blockchain moon acquisition corp.,1.0
4090,edison international,edison international,1.0
4081,papaya growth opportunity corp. i,papaya growth opportunity corp. i,1.0
12281,ftac athena acquisition corp.,ftac athena acquisition corp.,1.0
6032,ashland inc.,ashland inc.,1.0
13387,"terre aux boeufs land co., inc.","terre aux boeufs land co., inc.",1.0
4036,qualcomm incorporated,qualcomm incorporated,1.0
2162,"aura biosciences, inc.","aura biosciences, inc.",1.0
4061,innodata inc.,innodata inc.,1.0
4062,tofutti brands inc.,tofutti brands inc.,1.0
2157,"datadog, inc.","datadog, inc.",1.0
2156,comcast corporation,comcast corporation,1.0
4070,biogen inc.,biogen inc.,1.0
4071,"livevox holdings, inc.","livevox holdings, inc.",1.0
4073,"x4 pharmaceuticals, inc.","x4 pharmaceuticals, inc.",1.0
4027,outbrain inc.,outbrain inc.,1.0
13385,california first leasing corporation,california first leasing corporation,1.0
4078,westlake corporation,westlake corporation,1.0
2839,kemper corporation,kemper corporation,1.0
2506,addus homecare corporation,addus homecare corporation,1.0
11478,blue owl capital inc.,blue owl capital inc.,1.0
1740,"uphealth, inc.","uphealth, inc.",1.0
5923,rpt realty,rpt realty,1.0
5935,jetblue airways corporation,jetblue airways corporation,1.0
362,verses ai inc.,verses ai inc.,1.0
5889,"palisade bio, inc.","palisade bio, inc.",1.0
5885,great elm capital corp.,great elm capital corp.,1.0
12653,trans-lux corporation,trans-lux corporation,1.0
12663,brunswick bancorp,brunswick bancorp,1.0
12668,silverbox corp iii,silverbox corp iii,1.0
12638,noodles & company,noodles & company,1.0
12667,esquire financial holdings inc,esquire financial holdings inc,1.0
5870,better choice company inc.,better choice company inc.,1.0
12665,permianville royalty trust,permianville royalty trust,1.0
12664,conx corp.,conx corp.,1.0
12662,belong acquisition corp.,belong acquisition corp.,1.0
5884,clearwater paper corporation,clearwater paper corporation,1.0
5871,g6 materials corp.,g6 materials corp.,1.0
5914,"mgp ingredients, inc.","mgp ingredients, inc.",1.0
5913,state street corporation,state street corporation,1.0
5879,"bioaffinity technologies, inc.","bioaffinity technologies, inc.",1.0
5865,"2seventy bio, inc.","2seventy bio, inc.",1.0
12905,blackrock core bond trust,blackrock core bond trust,1.0
5269,immucell corporation,immucell corporation,1.0
12903,schwab investments,schwab investments,1.0
1894,regions financial corporation,regions financial corporation,1.0
5635,"soundhound ai, inc.","soundhound ai, inc.",1.0
5640,"candel therapeutics, inc.","candel therapeutics, inc.",1.0
5643,"diamond offshore drilling, inc.","diamond offshore drilling, inc.",1.0
5891,gladstone land corporation,gladstone land corporation,1.0
12640,"compumed, inc.","compumed, inc.",1.0
1736,carnival corporation,carnival corporation,1.0
5898,"humacyte, inc.","humacyte, inc.",1.0
1733,pontem corporation,pontem corporation,1.0
5908,healthcare realty trust incorporated,healthcare realty trust incorporated,1.0
12643,first pacific bancorp,first pacific bancorp,1.0
5911,advantage solutions inc.,advantage solutions inc.,1.0
5912,credit acceptance corporation,credit acceptance corporation,1.0
5874,maxar technologies inc.,maxar technologies inc.,1.0
5880,"biomea fusion, inc.","biomea fusion, inc.",1.0
12670,thunder bridge capital partners iii inc.,thunder bridge capital partners iii inc.,1.0
5952,quantum computing inc.,quantum computing inc.,1.0
1724,everest consolidator acquisition corp,everest consolidator acquisition corp,1.0
12625,"getty images holdings, inc.","getty images holdings, inc.",1.0
5957,compx international inc.,compx international inc.,1.0
5944,exchange bank,exchange bank,1.0
5948,"nuvalent, inc.","nuvalent, inc.",1.0
12622,harford bank,harford bank,1.0
5950,adapthealth corp.,adapthealth corp.,1.0
12619,"solid power, inc.","solid power, inc.",1.0
1717,"erasca, inc.","erasca, inc.",1.0
5958,"tyra biosciences, inc.","tyra biosciences, inc.",1.0
12606,alphavest acquisition corp.,alphavest acquisition corp.,1.0
5961,manpowergroup inc.,manpowergroup inc.,1.0
12612,"granite ridge resources, inc.","granite ridge resources, inc.",1.0
363,jones lang lasalle incorporated,jones lang lasalle incorporated,1.0
5971,"traditions bancorp, inc.","traditions bancorp, inc.",1.0
5973,american business bank,american business bank,1.0
5987,"gatos silver, inc.","gatos silver, inc.",1.0
1719,"creditriskmonitor.com, inc.","creditriskmonitor.com, inc.",1.0
12656,evome medical technologies inc.,evome medical technologies inc.,1.0
5992,tupperware brands corporation,tupperware brands corporation,1.0
5883,"marten transport, ltd.","marten transport, ltd.",1.0
5941,cummins inc.,cummins inc.,1.0
5942,enterprise products partners l.p.,enterprise products partners l.p.,1.0
5943,northern star investment corp. iv,northern star investment corp. iv,1.0
366,invacare corporation,invacare corporation,1.0
12599,"verde clean fuels, inc.","verde clean fuels, inc.",1.0
5991,regency centers corporation,regency centers corporation,1.0
364,"re/max holdings, inc.","re/max holdings, inc.",1.0
12583,first choice bancorp,first choice bancorp,1.0
5996,kings entertainment group inc.,kings entertainment group inc.,1.0
6003,karat packaging inc.,karat packaging inc.,1.0
6005,acco brands corporation,acco brands corporation,1.0
5980,"airship ai holdings, inc.","airship ai holdings, inc.",1.0
6007,"ginkgo bioworks holdings, inc.","ginkgo bioworks holdings, inc.",1.0
12586,altenergy acquisition corp.,altenergy acquisition corp.,1.0
12585,weingarten realty investors,weingarten realty investors,1.0
5267,"outlook therapeutics, inc.","outlook therapeutics, inc.",1.0
12907,john hancock preferred income fund iii,john hancock preferred income fund iii,1.0
5279,isoplexis corporation,isoplexis corporation,1.0
303,envveno medical corporation,envveno medical corporation,1.0
5189,"lineage cell therapeutics, inc.","lineage cell therapeutics, inc.",1.0
5198,vertex pharmaceuticals incorporated,vertex pharmaceuticals incorporated,1.0
1908,passur aerospace inc,passur aerospace inc,1.0
12932,blackrock floating rate income trust,blackrock floating rate income trust,1.0
5211,denali capital acquisition corp.,denali capital acquisition corp.,1.0
1905,"mink therapeutics, inc.","mink therapeutics, inc.",1.0
5218,"sound financial bancorp, inc.","sound financial bancorp, inc.",1.0
5219,sciplay corporation,sciplay corporation,1.0
297,"bread financial holdings, inc.","bread financial holdings, inc.",1.0
5162,"sterling infrastructure, inc.","sterling infrastructure, inc.",1.0
5159,"goodrx holdings, inc.","goodrx holdings, inc.",1.0
12948,blackrock energy and resources trust,blackrock energy and resources trust,1.0
5117,atmos energy corporation,atmos energy corporation,1.0
12968,blackrock taxable municipal bond trust,blackrock taxable municipal bond trust,1.0
12967,seaboard corporation,seaboard corporation,1.0
5106,atlantic union bankshares corporation,atlantic union bankshares corporation,1.0
1913,public storage,public storage,1.0
5173,posabit systems corporation,posabit systems corporation,1.0
1895,synovus financial corp.,synovus financial corp.,1.0
5556,"evoke pharma, inc.","evoke pharma, inc.",1.0
1822,enviri corporation,enviri corporation,1.0
1816,cue health inc.,cue health inc.,1.0
5546,microstrategy incorporated,microstrategy incorporated,1.0
1810,"life time group holdings, inc.","life time group holdings, inc.",1.0
5553,yourway cannabis brands inc.,yourway cannabis brands inc.,1.0
1815,expand energy corporation,expand energy corporation,1.0
12809,"alliance resource partners, l.p.","alliance resource partners, l.p.",1.0
5559,dollar general corporation,dollar general corporation,1.0
5171,sterling check corp.,sterling check corp.,1.0
5561,acnb corporation,acnb corporation,1.0
5385,forum merger iv corporation,forum merger iv corporation,1.0
12873,autoscope technologies corporation,autoscope technologies corporation,1.0
1861,digimarc corporation,digimarc corporation,1.0
1869,"independence realty trust, inc.","independence realty trust, inc.",1.0
12945,insight select income fund,insight select income fund,1.0
5165,sba communications corporation,sba communications corporation,1.0
12965,gabelli dividend & income trust,gabelli dividend & income trust,1.0
5112,"f5, inc.","f5, inc.",1.0
5116,"fresh vine wine, inc.","fresh vine wine, inc.",1.0
1892,"sonida senior living, inc.","sonida senior living, inc.",1.0
12885,wilmington funds,wilmington funds,1.0
5321,muncy columbia financial corporation,muncy columbia financial corporation,1.0
5328,"hanover bancorp, inc.","hanover bancorp, inc.",1.0
5349,standex international corporation,standex international corporation,1.0
5354,chesapeake utilities corporation,chesapeake utilities corporation,1.0
5366,"travere therapeutics, inc.","travere therapeutics, inc.",1.0
1889,gardiner healthcare acquisitions corp.,gardiner healthcare acquisitions corp.,1.0
5231,"smith & wesson brands, inc.","smith & wesson brands, inc.",1.0
1919,dfa investment dimensions group inc.,dfa investment dimensions group inc.,1.0
